ndays,MJm2
7465,14.952969
7466,21.768129
7467,15.997131
7468,13.60129368
7469,17.759223
7470,13.47763099
7471,3.380589
7472,9.552915
7473,7.297497
7474,14.37561
7475,13.056399
7476,10.050084
7477,7.965405
7478,6.787674
7479,5.526225
7480,10.570887
7481,16.887069
7482,14.536161
7483,15.950403
7484,13.327218
7485,15.651657
7486,13.172931
7487,6.83586
7488,10.898442
7489,10.369575
7490,13.573692
7491,8.767944
7492,8.493507
7493,17.969085
7494,12.637854
7495,21.814722
7496,18.117099
7497,18.191358
7498,14.610591
7499,12.708981
7500,13.020192
7501,8.341974
7502,15.151086
7503,10.549926
7504,14.34555
7505,15.788016
7506,15.032691
7507,7.29432
7508,21.847671
7509,19.1151
7510,15.189426
7511,11.603628
7512,12.807468
7513,12.410235
7514,5.7123
7515,7.680024
7516,20.677752
7517,17.807076
7518,19.091223
7519,9.572994
7520,11.917458
7521,7.4799
7522,15.646347
7523,13.984308
7524,17.739396
7525,9.366975
7526,13.545504
7527,18.364644
7528,15.871788
7529,17.862372
7530,13.182687
7531,14.110452
7532,9.784215
7533,16.577928
7534,11.300373
7535,6.552477
7536,17.257842
7537,18.109665
7538,20.090349
7539,18.664668
7540,10.675998
7541,7.680672
7542,14.141583
7543,11.194218
7544,20.641941
7545,7.735311
7546,11.675403
7547,11.928627
7548,11.601693
7549,8.884215
7550,17.785575
7551,10.841193
7552,14.022711
7553,17.155566
7554,10.909494
7555,11.684493
7556,15.177699
7557,10.615626
7558,13.34232
7559,12.226653
7560,17.080623
7561,13.861899
7562,16.814547
7563,18.71352
7564,19.01619
7565,14.099949
7566,16.505559
7567,20.208726
7568,9.939906
7569,10.382247
7570,21.177378
7571,16.150554
7572,7.919163
7573,19.78821
7574,22.507155
7575,14.921127
7576,8.798859
7577,16.664535
7578,10.858005
7579,19.199997
7580,20.246346
7581,20.316933
7582,11.217762
7583,12.111408
7584,16.615242
7585,16.710795
7586,8.244495
7587,6.310557
7588,13.921299
7589,14.267583
7590,11.128824
7591,19.313901
7592,5.642937
7593,19.480887
7594,22.830498
7595,19.859328
7596,13.859649
7597,16.948395
7598,8.817255
7599,6.650478
7600,19.900917
7601,10.75518
7602,5.852853
7603,16.442946
7604,19.249551
7605,14.536197
7606,4.182084
7607,7.462692
7608,8.78094
7609,14.219928
7610,14.111352
7611,16.602894
7612,16.487379
7613,18.978741
7614,9.418311
7615,18.038538
7616,13.689945
7617,21.500442
7618,18.077616
7619,8.126874
7620,16.135731
7621,19.505412
7622,17.341803
7623,18.332199
7624,17.589123
7625,14.559408
7626,11.778786
7627,5.184954
7628,10.028025
7629,18.907335
7630,20.804355
7631,18.350406
7632,20.183733
7633,20.323152
7634,14.386401
7635,20.198376
7636,19.897317
7637,5.325417
7638,13.497543
7639,15.490647
7640,9.941643
7641,9.879264
7642,4.315122
7643,9.422343
7644,15.166674
7645,11.750562
7646,9.052344
7647,10.356651
7648,11.193471
7649,9.76509
7650,13.479309
7651,4.122909
7652,14.426253
7653,15.700455
7654,15.605064
7655,21.067074
7656,16.626708
7657,20.254797
7658,17.111079
7659,15.282342
7660,15.879366
7661,18.523413
7662,17.624358
7663,16.937784
7664,15.866361
7665,16.573743
7666,15.615306
7667,2.972907
7668,13.491486
7669,0.710163
7670,1.884564
7671,11.8026
7672,13.581909
7673,19.699362
7674,20.58336
7675,19.07226
7676,21.460185
7677,21.432951
7678,17.387352
7679,19.705707
7680,20.405862
7681,10.410156
7682,19.983132
7683,20.207394
7684,19.253718
7685,21.215412
7686,20.766303
7687,21.243942
7688,16.396281
7689,18.045477
7690,14.501583
7691,19.998
7692,21.342204
7693,18.216981
7694,18.38619017
7695,10.409598
7696,14.261607
7697,19.309536
7698,20.773674
7699,22.908195
7700,21.785904
7701,22.268853
7702,23.016456
7703,21.66723
7704,22.014198
7705,23.510754
7706,23.300352
7707,21.980358
7708,19.612296
7709,16.501599
7710,21.269925
7711,17.935533
7712,17.868933
7713,21.814992
7714,21.158928
7715,13.250502
7716,21.23496
7717,21.360501
7718,20.782404
7719,23.583204
7720,24.177582
7721,23.142843
7722,23.312916
7723,19.169433
7724,24.110163
7725,22.37319
7726,20.769291
7727,21.641679
7728,24.360255
7729,22.847805
7730,22.078593
7731,25.596171
7732,23.634441
7733,23.664168
7734,14.049666
7735,15.338583
7736,17.960427
7737,16.592238
7738,11.019492
7739,13.774113
7740,14.489541
7741,22.031109
7742,15.501996
7743,21.267684
7744,23.653278
7745,21.276972
7746,23.743179
7747,23.855688
7748,23.995296
7749,21.197196
7750,22.760271
7751,23.754933
7752,24.152049
7753,16.237305
7754,22.185558
7755,20.91015988
7756,12.884436
7757,20.290509
7758,23.245308
7759,20.790801
7760,19.590642
7761,22.817628
7762,24.388596
7763,24.930927
7764,22.716612
7765,22.837797
7766,22.665663
7767,17.572113
7768,13.405005
7769,20.01087
7770,23.754429
7771,19.568178
7772,20.256552
7773,20.071593
7774,17.730036
7775,20.863188
7776,18.878859
7777,9.214767
7778,20.048589
7779,16.48638
7780,15.005601
7781,19.613529
7782,24.095916
7783,26.961606
7784,22.273353
7785,22.517559
7786,16.999497
7787,17.884341
7788,22.032612
7789,18.401607
7790,15.277302
7791,18.785034
7792,23.583276
7793,17.635419
7794,17.847108
7795,12.278313
7796,23.519889
7797,24.306075
7798,11.802339
7799,11.146311
7800,21.693303
7801,22.407147
7802,17.668512
7803,14.523714
7804,9.385533
7805,14.375466
7806,20.195127
7807,22.657347
7808,16.307892
7809,13.488075
7810,21.476808
7811,20.352969
7812,24.643863
7813,22.289634
7814,21.030732
7815,18.339273
7816,13.861107
7817,19.274994
7818,14.360283
7819,23.001354
7820,12.034836
7821,4.677264
7822,10.707831
7823,18.645894
7824,17.73729
7825,15.064479
7826,16.600806
7827,15.699195
7828,15.171309
7829,16.866144
7830,15.569046
7831,11.473587
7832,4.334976
7833,18.702891
7834,17.559414
7835,22.248576
7836,21.037113
7837,14.905683
7838,19.123128
7839,5.054625
7840,14.175693
7841,13.479885
7842,10.836963
7843,14.146029
7844,17.473806
7845,9.120123
7846,17.748792
7847,17.710425
7848,14.086701
7849,18.057798
7850,19.012644
7851,7.776837
7852,14.666112
7853,18.596124
7854,21.565098
7855,18.006282
7856,10.243134
7857,10.753992
7858,16.291026
7859,7.338141
7860,13.366089
7861,6.242967
7862,16.284357
7863,13.488309
7864,17.645652
7865,17.963649
7866,14.094063
7867,10.090359
7868,18.049653
7869,5.644683
7870,5.29227
7871,15.458571
7872,8.500689
7873,7.936272
7874,21.446973
7875,8.786385
7876,13.230666
7877,9.535275
7878,23.668866
7879,13.60827
7880,13.001094
7881,9.737559
7882,18.720342
7883,12.433599
7884,10.09134
7885,12.834261
7886,7.398162
7887,16.002747
7888,14.20515
7889,8.109918
7890,10.80684
7891,12.487779
7892,17.459901
7893,19.15686
7894,21.252195
7895,13.253409
7896,10.123929
7897,14.090481
7898,13.689378
7899,15.182217
7900,11.416338
7901,9.985464
7902,16.286904
7903,8.542683
7904,13.618611
7905,15.329988
7906,16.463439
7907,13.748022
7908,14.027445
7909,17.416665
7910,8.489853
7911,9.371889
7912,17.066754
7913,16.178481
7914,7.854948
7915,15.084288
7916,16.278498
7917,14.220216
7918,5.067144
7919,9.560772
7920,20.975121
7921,11.003517
7922,17.006598
7923,15.143913
7924,13.600845
7925,11.010987
7926,5.228793
7927,14.706225
7928,16.485426
7929,19.353591
7930,16.615764
7931,11.249946
7932,5.217399
7933,20.651301
7934,17.187939
7935,4.695939
7936,11.635695
7937,14.282334
7938,11.398185
7939,18.090432
7940,8.932212
7941,15.237576
7942,13.980744
7943,22.438647
7944,17.924832
7945,15.263235
7946,13.822848
7947,11.381031
7948,7.130115
7949,18.333675
7950,6.347412
7951,16.905726
7952,12.697938
7953,7.266393
7954,10.520442
7955,17.566839
7956,17.696799
7957,5.394708
7958,13.87364311
7959,12.911382
7960,22.350456
7961,18.152829
7962,17.676045
7963,21.367539
7964,18.871245
7965,5.393088
7966,19.638252
7967,17.402139
7968,20.940615
7969,11.032902
7970,9.632457
7971,7.024725
7972,18.250767
7973,16.311807
7974,7.472682
7975,15.838587
7976,16.422444
7977,22.563585
7978,21.663198
7979,20.591793
7980,16.922115
7981,13.867785
7982,12.886488
7983,15.551109
7984,13.433634
7985,9.578628
7986,11.760822
7987,10.407051
7988,10.82637
7989,6.116157
7990,17.137197
7991,11.826819
7992,6.70707
7993,5.130414
7994,12.31400709
7995,12.24777005
7996,11.94969591
7997,11.94943085
7998,12.23487611
7999,12.36713316
8000,12.61540495
8001,12.80483532
8002,13.17964409
8003,13.42965801
8004,13.39703049
8005,13.45655223
8006,13.52414436
8007,13.7743311
8008,13.75214624
8009,13.84035978
8010,13.94212452
8011,14.01048996
8012,10.717902
8013,13.317021
8014,12.54627
8015,9.064782
8016,13.328622
8017,10.181457
8018,8.216001
8019,18.541917
8020,19.162413
8021,13.553829
8022,7.11261
8023,6.895152
8024,6.884379
8025,3.967659
8026,7.829172
8027,7.56513
8028,9.281601
8029,5.356152
8030,16.434954
8031,7.975539
8032,11.783592
8033,14.193702
8034,8.915355
8035,5.555331
8036,9.351954
8037,17.948628
8038,14.424651
8039,9.830871
8040,19.815624
8041,16.636851
8042,8.729109
8043,12.183525
8044,9.58293
8045,20.140614
8046,14.174892
8047,17.157573
8048,20.081376
8049,15.6618
8050,15.351426
8051,15.279615
8052,17.250408
8053,15.106995
8054,17.437158
8055,18.708516
8056,16.946226
8057,18.215001
8058,18.607878
8059,16.111089
8060,16.658586
8061,16.45209
8062,19.706967
8063,20.226069
8064,18.612162
8065,19.545615
8066,11.25108
8067,17.806482
8068,16.578027
8069,16.992756
8070,18.91543373
8071,18.92201789
8072,19.07457431
8073,19.01133571
8074,19.11563708
8075,19.40103948
8076,19.26673074
8077,19.16687128
8078,19.29052219
8079,19.24563733
8080,19.40058145
8081,19.65382453
8082,19.7376711
8083,20.00487298
8084,20.30684754
8085,20.45510362
8086,20.63576551
8087,20.6910574
8088,20.72173066
8089,20.66392059
8090,20.69731726
8091,20.53615682
8092,20.35543036
8093,20.34196747
8094,20.31897482
8095,20.24602142
8096,19.207125
8097,22.130901
8098,22.164651
8099,22.569687
8100,21.541527
8101,19.401489
8102,21.242367
8103,19.812429
8104,20.630394
8105,18.720693
8106,22.512465
8107,22.557438
8108,10.405134
8109,19.891836
8110,14.058585
8111,16.860402
8112,19.556289
8113,19.327536
8114,20.290977
8115,16.698627
8116,5.902011
8117,6.905493
8118,21.719376
8119,16.580934
8120,18.793836
8121,23.895918
8122,21.439818
8123,23.572242
8124,21.829806
8125,20.326077
8126,17.299656
8127,20.1897
8128,21.09528
8129,11.291625
8130,22.270644
8131,14.259438
8132,19.517922
8133,15.954309
8134,17.402895
8135,22.524246
8136,19.536165
8137,23.77539
8138,19.788741
8139,23.891454
8140,21.326364
8141,17.510283
8142,14.16654
8143,20.355462
8144,15.895161
8145,17.114085
8146,17.810478
8147,9.58329
8148,13.976406
8149,12.005982
8150,13.454559
8151,7.967592
8152,7.434981
8153,16.118073
8154,22.463316
8155,18.827757
8156,18.962334
8157,15.767397
8158,14.146614
8159,17.565255
8160,16.063902
8161,17.778888
8162,17.108838
8163,17.293752
8164,14.670072
8165,17.148501
8166,13.686759
8167,19.713114
8168,18.986211
8169,13.189248
8170,14.767956
8171,16.183008
8172,17.442918
8173,12.449871
8174,18.630153
8175,8.081775
8176,11.546064
8177,10.306062
8178,18.234477
8179,15.365385
8180,11.744442
8181,14.515767
8182,15.42241785
8183,20.347992
8184,18.449784
8185,14.873058
8186,24.069123
8187,14.67378
8188,13.877748
8189,11.403639
8190,12.240531
8191,5.200929
8192,19.266318
8193,12.090105
8194,16.671546
8195,11.82096
8196,18.381906
8197,14.746005
8198,15.336486
8199,13.60129368
8200,13.63459302
8201,13.47763099
8202,13.3487494
8203,4.947264
8204,13.204503
8205,17.571006
8206,15.301746
8207,16.478064
8208,15.975891
8209,11.030346
8210,9.342855
8211,10.545777
8212,16.662996
8213,13.84794
8214,18.65133
8215,11.439153
8216,9.471177
8217,14.354559
8218,19.21185
8219,19.164024
8220,15.010416
8221,3.806775
8222,21.805776
8223,14.338827
8224,9.333747
8225,21.872826
8226,13.76763815
8227,14.11008957
8228,13.89608052
8229,13.68080828
8230,13.85560006
8231,13.72102027
8232,14.945202
8233,8.9721
8234,10.65888
8235,15.184503
8236,11.716938
8237,14.878071
8238,11.12733
8239,20.395152
8240,10.830123
8241,12.274686
8242,9.455121
8243,19.965582
8244,14.298786
8245,17.130951
8246,15.212466
8247,10.119726
8248,8.309187
8249,16.210602
8250,14.20983
8251,8.487216
8252,13.553532
8253,15.476346
8254,10.900413
8255,5.608935
8256,13.674564
8257,14.615064
8258,9.539739
8259,12.693528
8260,16.197849
8261,15.90615
8262,12.831615
8263,14.880699
8264,18.617283
8265,18.069678
8266,9.330048
8267,10.469079
8268,16.685631
8269,17.173404
8270,10.940949
8271,15.496569
8272,13.987062
8273,11.747826
8274,12.335013
8275,20.759193
8276,10.966482
8277,12.924198
8278,21.294396
8279,17.069157
8280,12.946428
8281,13.30632
8282,16.592553
8283,14.088987
8284,20.3517
8285,12.142557
8286,18.32931
8287,14.959899
8288,7.735761
8289,17.762769
8290,11.68002
8291,19.989585
8292,14.208165
8293,12.272481
8294,11.472066
8295,14.796126
8296,12.475314
8297,10.847583
8298,15.322869
8299,23.396589
8300,18.350262
8301,9.692154
8302,16.668144
8303,15.876396
8304,8.331336
8305,19.546146
8306,22.980825
8307,13.108365
8308,18.382248
8309,13.313619
8310,13.990869
8311,12.009006
8312,14.495274
8313,8.734977
8314,12.840345
8315,9.362376
8316,15.46722
8317,20.169333
8318,3.885876
8319,6.97203
8320,8.94735
8321,19.033281
8322,21.425445
8323,14.825619
8324,16.80867
8325,16.175394
8326,9.557064
8327,7.534107
8328,16.878825
8329,15.716538
8330,8.356545
8331,8.289423
8332,10.234773
8333,21.585681
8334,11.791548
8335,13.216365
8336,14.856291
8337,10.294947
8338,11.042667
8339,16.415019
8340,15.841053
8341,13.564926
8342,15.098247
8343,8.963748
8344,8.491095
8345,14.818437
8346,13.27923
8347,7.614711
8348,10.700613
8349,19.141722
8350,12.645927
8351,9.476541
8352,4.000752
8353,9.564444
8354,12.1086
8355,12.581154
8356,6.527421
8357,9.80118
8358,14.780286
8359,18.973314
8360,12.24777005
8361,8.713296
8362,2.605806
8363,10.55214
8364,17.483994
8365,12.61540495
8366,14.718735
8367,11.73132
8368,14.049504
8369,7.614882
8370,15.888654
8371,14.132412
8372,17.251452
8373,14.352534
8374,15.49368
8375,14.232168
8376,12.719169
8377,15.685614
8378,19.228869
8379,18.059832
8380,15.477219
8381,18.723906
8382,19.008837
8383,16.14213
8384,16.860222
8385,14.52156642
8386,14.80070014
8387,15.07747155
8388,15.24846923
8389,19.64223
8390,17.489664
8391,18.351585
8392,18.314613
8393,17.318511
8394,18.563796
8395,17.240544
8396,16.88661
8397,16.498233
8398,17.313615
8399,17.164602
8400,17.226972
8401,16.70170206
8402,16.92179616
8403,16.448832
8404,17.385417
8405,9.107055
8406,18.178947
8407,18.460827
8408,19.072494
8409,17.440776
8410,11.353482
8411,16.375896
8412,16.08066
8413,18.758178
8414,14.943906
8415,20.110932
8416,19.741149
8417,18.915336
8418,17.952885
8419,12.152241
8420,20.043594
8421,18.882612
8422,19.060524
8423,20.941065
8424,14.538015
8425,19.109088
8426,19.425105
8427,19.402182
8428,22.589055
8429,21.434931
8430,22.134123
8431,22.031478
8432,21.517866
8433,22.585536
8434,17.825769
8435,18.743814
8436,16.135299
8437,15.650181
8438,17.415153
8439,21.806379
8440,18.301923
8441,20.620206
8442,9.979893
8443,21.695355
8444,20.436858
8445,21.06405
8446,16.955325
8447,19.062108
8448,22.897206
8449,22.657005
8450,21.271086
8451,17.772174
8452,16.525881
8453,22.837284
8454,22.862025
8455,17.947827
8456,19.633239
8457,23.900202
8458,22.238028
8459,11.522673
8460,22.770324
8461,12.499335
8462,13.917015
8463,18.528498
8464,19.984455
8465,20.198628
8466,21.752253
8467,21.432951
8468,18.8604
8469,20.346723
8470,22.473045
8471,21.648024
8472,20.800719
8473,20.626578
8474,16.031664
8475,18.486585
8476,18.636147
8477,19.501137
8478,24.09021
8479,20.242125
8480,20.428596
8481,21.412854
8482,22.40388
8483,24.011973
8484,24.251958
8485,25.503282
8486,23.33259
8487,24.927552
8488,22.046121
8489,21.723966
8490,22.155048
8491,18.974025
8492,16.493193
8493,23.034645
8494,17.541855
8495,20.378277
8496,20.585286
8497,15.742539
8498,19.752318
8499,18.833526
8500,23.213169
8501,23.858037
8502,22.562208
8503,13.28139
8504,12.561102
8505,13.187133
8506,24.561396
8507,24.786567
8508,24.183891
8509,22.479516
8510,21.851856
8511,5.020137
8512,20.436363
8513,16.379271
8514,17.850069
8515,16.661871
8516,15.163857
8517,10.896147
8518,22.319037
8519,13.288203
8520,19.678662
8521,17.026443
8522,18.515007
8523,19.024209
8524,16.031421
8525,4.677291
8526,11.777463
8527,6.548706
8528,4.212486
8529,9.995067
8530,8.880687
8531,16.60167
8532,10.785537
8533,11.132217
8534,9.753399
8535,11.782854
8536,13.009734
8537,19.802961
8538,1.974258
8539,13.131477
8540,17.554203
8541,19.258164
8542,13.324914
8543,11.665809
8544,20.519118
8545,9.197847
8546,12.607092
8547,21.585492
8548,11.924442
8549,9.600867
8550,12.599442
8551,10.871955
8552,12.869883
8553,9.494136
8554,9.638343
8555,19.745829
8556,14.920767
8557,14.780619
8558,14.278788
8559,16.851771
8560,3.69009
8561,14.030145
8562,16.349652
8563,7.414038
8564,10.980144
8565,14.24169
8566,15.874767
8567,10.817334
8568,13.387311
8569,6.872949
8570,14.746356
8571,21.562668
8572,14.466123
8573,10.311021
8574,9.662787
8575,19.373481
8576,16.057638
8577,12.058425
8578,18.845658
8579,13.313511
8580,11.631312
8581,11.166705
8582,5.325723
8583,15.954993
8584,18.029457
8585,11.63943
8586,8.682462
8587,15.882516
8588,13.119327
8589,6.608079
8590,11.301678
8591,13.507857
8592,14.041593
8593,2.382462
8594,13.66353
8595,13.433814
8596,4.224978
8597,8.286705
8598,12.552246
8599,12.401163
8600,22.332123
8601,15.853671
8602,10.362312
8603,12.85407
8604,7.735725
8605,9.581931
8606,15.965559
8607,8.245566
8608,4.84659
8609,17.378217
8610,17.265474
8611,10.832607
8612,7.116984
8613,6.161445
8614,9.700299
8615,13.401774
8616,13.654593
8617,12.96072
8618,7.031466
8619,18.493677
8620,8.978517
8621,11.303199
8622,8.458677
8623,14.749452
8624,13.971852
8625,15.028236
8626,8.432316
8627,12.666258
8628,9.195165
8629,20.698947
8630,12.85776
8631,9.645813
8632,10.82331
8633,13.289976
8634,9.497871
8635,11.70837
8636,14.755077
8637,13.325148
8638,11.966418
8639,13.845681
8640,19.102923
8641,8.660484
8642,13.912353
8643,18.208701
8644,15.116751
8645,15.089292
8646,7.817058
8647,12.671829
8648,6.932331
8649,13.09293
8650,17.32032
8651,16.213194
8652,11.018034
8653,15.501573
8654,14.436594
8655,22.457583
8656,14.10057
8657,12.337263
8658,11.505933
8659,12.607695
8660,20.808981
8661,10.124244
8662,17.650386
8663,12.240162
8664,20.755062
8665,16.709778
8666,16.314075
8667,9.670122
8668,19.480302
8669,22.59513
8670,16.364187
8671,13.642371
8672,12.231243
8673,14.638221
8674,14.977944
8675,7.820541
8676,17.583147
8677,16.641864
8678,5.009103
8679,12.449907
8680,17.836857
8681,19.302273
8682,13.261365
8683,11.584521
8684,15.905349
8685,18.680139
8686,4.519278
8687,10.259739
8688,14.103702
8689,17.996796
8690,18.105498
8691,13.58631
8692,10.465128
8693,8.579007
8694,13.96038069
8695,14.03410745
8696,13.97827798
8697,13.94687844
8698,13.8170013
8699,13.70591448
8700,13.3347028
8701,13.36639012
8702,13.24788883
8703,13.09205545
8704,13.21787933
8705,13.2637843
8706,13.43890908
8707,13.41576425
8708,13.22535477
8709,13.15793778
8710,13.00224725
8711,12.84472783
8712,12.74585713
8713,12.35512822
8714,12.4840505
8715,12.51164253
8716,9.505476
8717,18.543474
8718,15.277374
8719,11.622456
8720,13.733046
8721,9.142497
8722,14.033673
8723,17.321643
8724,11.389923
8725,12.259683
8726,11.138517
8727,9.618957
8728,16.07931
8729,8.570952
8730,17.633232
8731,14.493096
8732,8.938197
8733,6.368562
8734,12.227607
8735,6.10812
8736,7.745634
8737,10.097037
8738,13.037931
8739,15.530094
8740,10.07442
8741,10.218312
8742,13.617558
8743,9.960102
8744,16.611219
8745,6.371442
8746,19.276182
8747,18.05958
8748,16.34139
8749,9.662859
8750,16.535898
8751,19.454274
8752,17.353476
8753,10.125621
8754,13.687299
8755,8.34516
8756,7.757244
8757,14.952402
8758,17.317593
8759,14.076414
8760,16.991451
8761,16.88094
8762,15.82722
8763,20.00583
8764,14.274945
8765,19.912041
8766,16.82019
8767,13.37751
8768,12.335004
8769,18.405432
8770,20.600514
8771,20.722527
8772,16.868169
8773,16.421328
8774,17.893602
8775,17.839647
8776,19.525869
8777,16.993017
8778,20.896272
8779,21.447
8780,21.789612
8781,20.55645
8782,21.958641
8783,21.875976
8784,20.819727
8785,21.676491
8786,17.279577
8787,14.345343
8788,16.813638
8789,21.612879
8790,19.460133
8791,20.119239
8792,21.185352
8793,17.912826
8794,19.177182
8795,20.15469
8796,20.647026
8797,22.479291
8798,22.736331
8799,21.773646
8800,20.142396
8801,22.096062
8802,22.431267
8803,22.882041
8804,21.322251
8805,20.479491
8806,23.419467
8807,22.405167
8808,21.85074
8809,14.083992
8810,20.532447
8811,21.588372
8812,23.377743
8813,22.937058
8814,20.154105
8815,22.809636
8816,23.550174
8817,22.709403
8818,16.427547
8819,23.448951
8820,23.952618
8821,23.598054
8822,24.143643
8823,22.251591
8824,20.862999
8825,15.884703
8826,21.86361
8827,17.216397
8828,22.544703
8829,22.073589
8830,18.797553
8831,21.68577
8832,22.506741
8833,16.433667
8834,22.39119
8835,22.504383
8836,8.552448
8837,14.384178
8838,11.1078
8839,22.193316
8840,19.186605
8841,23.369796
8842,19.428246
8843,19.660131
8844,23.700546
8845,24.419664
8846,25.001955
8847,25.045263
8848,16.59024
8849,13.76658
8850,22.735539
8851,24.145047
8852,24.89832
8853,19.939437
8854,24.57936
8855,24.432669
8856,25.606728
8857,19.943559
8858,19.549917
8859,22.841442
8860,21.078846
8861,15.624828
8862,13.256487
8863,20.242845
8864,19.180728
8865,21.391785
8866,16.889643
8867,23.762376
8868,22.006674
8869,25.36425
8870,24.301719
8871,24.152571
8872,21.862332
8873,24.363549
8874,25.271037
8875,22.691592
8876,12.867624
8877,8.879571
8878,11.744901
8879,11.882907
8880,13.979745
8881,12.255066
8882,11.970108
8883,13.220928
8884,14.142996
8885,19.093122
8886,15.587001
8887,13.558131
8888,3.294918
8889,9.91566
8890,6.159645
8891,13.548897
8892,16.757046
8893,16.948962
8894,19.497186
8895,15.462333
8896,5.243553
8897,15.757218
8898,22.480767
8899,11.740392
8900,17.294274
8901,10.359099
8902,15.423309
8903,13.932243
8904,12.272211
8905,6.520059
8906,17.097048
8907,8.717616
8908,18.31374
8909,15.917616
8910,21.667293
8911,16.128945
8912,10.099071
8913,16.10811
8914,5.611779
8915,13.118103
8916,21.144303
8917,12.257721
8918,3.408021
8919,10.556109
8920,12.199257
8921,10.830051
8922,4.131099
8923,20.002014
8924,19.780146
8925,20.604267
8926,9.424467
8927,15.034032
8928,22.57218
8929,14.159295
8930,12.319794
8931,18.939438
8932,12.308967
8933,11.845701
8934,12.045636
8935,13.769694
8936,7.223859
8937,8.117433
8938,7.390629
8939,17.708724
8940,15.655221
8941,9.327951
8942,12.892995
8943,14.013261
8944,18.471591
8945,19.725138
8946,12.309534
8947,9.477234
8948,9.963684
8949,16.45461
8950,19.380933
8951,5.897673
8952,9.04248
8953,6.504849
8954,10.677771
8955,7.512336
8956,14.945148
8957,12.948282
8958,12.198942
8959,12.044142
8960,13.873176
8961,12.780963
8962,7.30638
8963,15.802668
8964,9.417609
8965,16.311519
8966,7.576911
8967,8.349795
8968,10.431288
8969,11.445336
8970,21.245022
8971,18.385434
8972,9.651591
8973,16.597098
8974,7.228125
8975,12.8862
8976,15.682194
8977,18.96489
8978,9.954414
8979,18.679923
8980,16.60707
8981,7.245774
8982,8.067069
8983,5.812614
8984,12.067623
8985,12.133386
8986,12.091644
8987,11.015874
8988,11.442474
8989,10.59669
8990,12.729294
8991,21.391308
8992,5.956335
8993,5.13162
8994,5.348565
8995,17.94222
8996,11.408391
8997,7.97661
8998,5.784291
8999,15.209847
9000,13.017222
9001,12.89511
9002,9.621144
9003,6.388344
9004,7.342236
9005,13.756212
9006,11.050389
9007,14.5638
9008,7.384257
9009,3.041757
9010,9.947232
9011,12.269988
9012,12.169836
9013,8.219718
9014,10.210365
9015,15.314094
9016,10.308123
9017,10.888947
9018,20.317806
9019,11.627874
9020,19.778562
9021,20.2356
9022,18.97335
9023,8.706114
9024,16.935867
9025,14.816664
9026,8.623305
9027,22.120479
9028,21.834567
9029,17.75655
9030,21.390624
9031,11.989107
9032,18.398286
9033,9.087921
9034,14.729211
9035,15.566292
9036,20.025558
9037,11.290482
9038,9.494766
9039,10.819953
9040,12.085749
9041,18.738693
9042,15.60897
9043,7.395354
9044,16.430643
9045,18.282897
9046,12.851919
9047,18.17532
9048,13.930452
9049,19.01916
9050,5.864706
9051,18.760824
9052,16.660377
9053,19.590804
9054,13.496355
9055,10.464948
9056,12.245373
9057,11.608884
9058,14.031666
9059,16.696314
9060,4.694886
9061,10.874142
9062,13.284324
9063,17.044119
9064,15.71823
9065,14.370948
9066,6.051042
9067,14.633001
9068,12.993309
9069,13.756473
9070,17.979966
9071,16.294113
9072,14.337018
9073,12.794445
9074,17.072154
9075,10.963458
9076,5.507019
9077,10.055871
9078,9.860472
9079,8.867691
9080,3.583377
9081,17.315217
9082,17.781129
9083,16.027335
9084,15.788349
9085,17.66169
9086,9.983826
9087,12.339639
9088,4.200237
9089,2.958093
9090,3.322341
9091,10.302381
9092,16.440471
9093,12.214359
9094,8.063676
9095,11.159298
9096,12.15666
9097,14.743197
9098,17.251596
9099,18.115839
9100,14.015043
9101,18.763074
9102,19.081566
9103,18.639072
9104,18.680067
9105,3.728295
9106,10.826793
9107,13.925925
9108,5.821389
9109,16.724412
9110,13.67892
9111,19.120914
9112,16.939647
9113,12.131397
9114,17.085483
9115,15.33861
9116,9.258597
9117,18.739017
9118,16.01595
9119,18.088605
9120,17.355501
9121,17.011323
9122,11.928528
9123,16.887924
9124,18.126531
9125,16.405578
9126,19.402794
9127,18.429579
9128,17.090829
9129,15.342615
9130,17.387478
9131,16.782723
9132,15.894369
9133,16.363845
9134,16.455321
9135,15.58278
9136,17.046162
9137,15.0273
9138,15.159924
9139,15.203979
9140,11.12472
9141,7.34463
9142,9.024975
9143,13.773537
9144,13.962906
9145,14.289516
9146,14.330799
9147,17.608311
9148,14.362524
9149,15.052554
9150,16.964676
9151,13.465134
9152,19.036548
9153,20.208357
9154,13.741866
9155,12.9699
9156,15.024429
9157,19.848825
9158,5.519466
9159,17.655957
9160,13.33827
9161,21.093102
9162,17.479314
9163,21.214341
9164,21.290391
9165,16.837128
9166,10.846683
9167,18.965799
9168,19.138842
9169,13.450221
9170,19.071099
9171,21.958776
9172,5.229009
9173,21.084813
9174,20.608002
9175,13.321539
9176,12.199986
9177,17.719542
9178,19.544364
9179,19.34442
9180,17.407935
9181,19.096569
9182,12.774501
9183,21.156075
9184,19.87362
9185,19.220724
9186,22.446126
9187,22.041072
9188,19.328301
9189,21.993777
9190,22.194873
9191,17.319789
9192,16.442757
9193,19.32624
9194,15.686793
9195,14.972139
9196,20.370816
9197,20.857878
9198,11.818278
9199,21.502989
9200,17.018631
9201,17.652447
